"Time","Flags O2_Air","Value O2_Air","Unit O2_Air","Temp O2_Air","T.Unit O2_Air","Flags 02_2","Value 02_2","Unit 02_2","Temp 02_2","T.Unit 02_2","Flags O2_3","Value O2_3","Unit O2_3","Temp O2_3","T.Unit O2_3","Flags O2_4","Value O2_4","Unit O2_4","Temp O2_4","T.Unit O2_4","Flags pH_1","Value pH_1","Unit pH_1","Temp pH_1","T.Unit pH_1","Flags pH_2","Value pH_2","Unit pH_2","Temp pH_2","T.Unit pH_2","Flags pH_3","Value pH_3","Unit pH_3","Temp pH_3","T.Unit pH_3","Flags pH_4","Value pH_4","Unit pH_4","Temp pH_4","T.Unit pH_4","D130"
"11/03/2015 11:27:50","0","54,3","mV","25,0","°C","0","-704,2","mV","25,0","°C","16","0,2","mV","23,8","°C","0","-747,5","mV","25,0","°C","16","5,1","mV","25,4","°C","0","0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:28:10","0","54,3","mV","25,0","°C","0","-709,8","mV","25,0","°C","16","0,3","mV","23,9","°C","0","-748,4","mV","25,0","°C","16","5,2","mV","25,5","°C","0","0,3","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:28:30","0","54,3","mV","25,0","°C","0","-707,6","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-742,0","mV","25,0","°C","16","5,1","mV","25,5","°C","0","0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:28:50","0","54,3","mV","25,0","°C","0","-692,3","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-730,9","mV","25,0","°C","16","5,5","mV","25,5","°C","0","0,5","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:29:10","0","54,3","mV","25,0","°C","0","-702,2","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-739,8","mV","25,0","°C","16","5,4","mV","25,5","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:29:30","0","54,3","mV","25,0","°C","0","-708,0","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-747,2","mV","25,0","°C","16","5,2","mV","25,5","°C","0","0,3","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:29:50","0","54,3","mV","25,0","°C","0","-697,4","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-739,5","mV","25,0","°C","16","5,5","mV","25,4","°C","0","0,5","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:30:10","0","54,3","mV","25,0","°C","0","-700,3","mV","25,0","°C","16","0,3","mV","23,9","°C","0","-737,6","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:30:30","0","54,3","mV","25,0","°C","0","-704,5","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-746,2","mV","25,0","°C","16","5,1","mV","25,4","°C","0","0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:30:50","0","54,3","mV","25,0","°C","0","-707,9","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-747,6","mV","25,0","°C","16","5,2","mV","25,4","°C","0","0,4","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:31:10","0","54,3","mV","25,0","°C","0","-699,1","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-737,8","mV","25,0","°C","16","5,5","mV","25,4","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:31:30","0","54,3","mV","25,0","°C","0","-693,5","mV","25,0","°C","16","0,3","mV","23,9","°C","0","-733,0","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,5","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:31:50","0","54,3","mV","25,0","°C","0","-703,1","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-745,0","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:32:10","0","54,3","mV","25,0","°C","0","-706,3","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-748,0","mV","25,0","°C","16","5,1","mV","25,4","°C","0","0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:32:30","0","54,3","mV","25,0","°C","0","-697,9","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-736,5","mV","25,0","°C","16","5,5","mV","25,4","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:32:50","0","54,3","mV","25,0","°C","0","-699,4","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-741,5","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,3","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:33:10","0","54,3","mV","25,0","°C","0","-705,9","mV","25,0","°C","16","0,3","mV","24,0","°C","0","-743,4","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:33:30","0","54,3","mV","25,0","°C","0","-712,2","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-753,1","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:33:50","0","54,3","mV","25,0","°C","0","-704,6","mV","25,0","°C","16","0,2","mV","23,9","°C","0","-742,2","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:34:10","0","54,3","mV","25,0","°C","0","-712,3","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-753,2","mV","25,0","°C","16","5,1","mV","25,4","°C","0","0,3","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:34:30","0","54,3","mV","25,0","°C","0","-709,4","mV","25,0","°C","16","0,3","mV","24,0","°C","0","-747,7","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,5","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:34:50","0","54,3","mV","25,0","°C","0","-697,5","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-736,6","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:35:10","0","54,3","mV","25,0","°C","0","-715,0","mV","25,0","°C","16","0,3","mV","24,0","°C","0","-753,9","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,3","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:35:30","0","54,3","mV","25,0","°C","0","-714,9","mV","25,0","°C","16","0,3","mV","24,0","°C","0","-753,9","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:35:50","0","54,3","mV","25,0","°C","0","-706,3","mV","25,0","°C","16","0,3","mV","24,0","°C","0","-744,1","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:36:10","0","54,3","mV","25,0","°C","0","-698,6","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-738,3","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:36:30","0","54,3","mV","25,0","°C","0","-705,1","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-746,2","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:36:50","0","54,3","mV","25,0","°C","0","-716,8","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-749,6","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,3","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:37:10","0","54,3","mV","25,0","°C","0","-716,3","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-756,9","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,3","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:37:30","0","54,3","mV","25,0","°C","0","-715,8","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-755,2","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:37:50","0","54,3","mV","25,0","°C","0","-705,2","mV","25,0","°C","16","0,3","mV","24,1","°C","0","-743,6","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,7","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:38:10","0","54,3","mV","25,0","°C","0","-700,6","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-740,7","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:38:30","0","54,3","mV","25,0","°C","0","-703,8","mV","25,0","°C","16","0,3","mV","24,1","°C","0","-756,7","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:38:50","0","54,3","mV","25,0","°C","0","-702,9","mV","25,0","°C","16","0,3","mV","24,0","°C","0","-742,4","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,7","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:39:10","0","54,3","mV","25,0","°C","0","-705,6","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-748,3","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:39:30","0","54,3","mV","25,0","°C","0","-718,1","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-759,8","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:39:50","0","54,3","mV","25,0","°C","0","-719,3","mV","25,0","°C","16","0,3","mV","24,1","°C","0","-759,8","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:40:10","0","54,3","mV","25,0","°C","0","-710,2","mV","25,0","°C","16","0,3","mV","24,1","°C","0","-749,9","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:40:30","0","54,3","mV","25,0","°C","0","-715,1","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-761,2","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:40:50","0","54,3","mV","25,0","°C","0","-720,1","mV","25,0","°C","16","0,3","mV","24,1","°C","0","-761,6","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:41:10","0","54,3","mV","25,0","°C","0","-720,0","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-761,0","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:41:30","0","54,3","mV","25,0","°C","0","-706,1","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-745,9","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,7","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:41:50","0","54,3","mV","25,0","°C","0","-709,5","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-745,2","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,7","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:42:10","0","54,3","mV","25,0","°C","0","-717,0","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-759,9","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:42:30","0","54,3","mV","25,0","°C","0","-721,7","mV","25,0","°C","16","0,2","mV","24,2","°C","0","-763,6","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:42:50","0","54,3","mV","25,0","°C","0","-719,6","mV","25,0","°C","16","0,3","mV","24,2","°C","0","-759,9","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,6","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,4","mV","25,0","°C",""
"11/03/2015 11:43:10","0","54,3","mV","25,0","°C","0","-706,1","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-747,3","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,7","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,5","mV","25,0","°C",""
"11/03/2015 11:43:30","0","54,3","mV","25,0","°C","0","-722,8","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-752,7","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:43:50","0","54,3","mV","25,0","°C","0","-714,7","mV","25,0","°C","16","0,3","mV","24,1","°C","0","-754,2","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,7","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,5","mV","25,0","°C",""
"11/03/2015 11:44:10","0","54,3","mV","25,0","°C","0","-722,5","mV","25,0","°C","16","0,2","mV","24,2","°C","0","-766,6","mV","25,0","°C","16","5,2","mV","25,4","°C","0","0,4","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:44:30","0","54,3","mV","25,0","°C","0","-709,5","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-755,9","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,4","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:44:50","0","54,3","mV","25,0","°C","0","-708,2","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-754,6","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,5","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","3,3","mV","25,0","°C",""
"11/03/2015 11:45:10","0","54,3","mV","25,0","°C","0","-716,1","mV","25,0","°C","16","0,2","mV","24,1","°C","0","-775,3","mV","25,0","°C","16","4,9","mV","25,4","°C","0","0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:45:30","0","54,3","mV","25,0","°C","0","-710,0","mV","25,0","°C","16","0,2","mV","24,0","°C","0","-764,7","mV","25,0","°C","16","5,0","mV","25,4","°C","0","0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:45:50","0","54,3","mV","25,0","°C","0","-724,2","mV","25,0","°C","16","0,3","mV","23,8","°C","0","-779,6","mV","25,0","°C","16","4,9","mV","25,5","°C","0","0,0","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,2","mV","25,0","°C",""
"11/03/2015 11:46:10","0","54,3","mV","25,0","°C","0","-715,4","mV","25,0","°C","16","0,2","mV","23,7","°C","0","-769,5","mV","25,0","°C","16","5,1","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","3,1","mV","25,0","°C",""
"11/03/2015 11:46:30","0","54,3","mV","25,0","°C","0","-727,5","mV","25,0","°C","16","0,2","mV","23,6","°C","0","-789,6","mV","25,0","°C","16","4,7","mV","25,4","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 11:46:50","0","54,3","mV","25,0","°C","0","-718,8","mV","25,0","°C","16","0,3","mV","23,4","°C","0","-781,3","mV","25,0","°C","16","5,0","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 11:47:10","0","54,3","mV","25,0","°C","0","-722,2","mV","25,0","°C","16","0,2","mV","23,4","°C","0","-790,4","mV","25,0","°C","16","4,7","mV","25,5","°C","0","-0,4","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 11:47:30","0","54,3","mV","25,0","°C","0","-726,6","mV","25,0","°C","16","0,2","mV","23,4","°C","0","-792,9","mV","25,0","°C","16","4,9","mV","25,5","°C","0","-0,2","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 11:47:50","0","54,3","mV","25,0","°C","0","-711,5","mV","25,0","°C","16","0,2","mV","23,3","°C","0","-779,8","mV","25,0","°C","16","5,1","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 11:48:10","0","54,3","mV","25,0","°C","0","-719,5","mV","25,0","°C","16","0,2","mV","23,3","°C","0","-796,9","mV","25,0","°C","16","4,7","mV","25,5","°C","0","-0,4","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 11:48:30","0","54,3","mV","25,0","°C","0","-719,5","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-791,3","mV","25,0","°C","16","4,8","mV","25,5","°C","0","-0,3","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 11:48:50","0","54,3","mV","25,0","°C","0","-715,5","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-787,1","mV","25,0","°C","16","5,0","mV","25,4","°C","0","-0,3","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 11:49:10","0","54,3","mV","25,0","°C","0","-712,3","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-782,7","mV","25,0","°C","16","5,1","mV","25,4","°C","0","-0,1","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 11:49:30","0","54,3","mV","25,0","°C","0","-713,3","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-784,1","mV","25,0","°C","16","5,2","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 11:49:50","0","54,3","mV","25,0","°C","0","-720,0","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-786,6","mV","25,0","°C","16","5,3","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 11:50:10","0","54,3","mV","25,0","°C","0","-715,4","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-783,1","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 11:50:30","0","54,3","mV","25,0","°C","0","-713,6","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-782,8","mV","25,0","°C","16","5,3","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 11:50:50","0","54,3","mV","25,0","°C","0","-715,9","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-787,9","mV","25,0","°C","16","5,2","mV","25,4","°C","0","-0,2","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 11:51:10","0","54,3","mV","25,0","°C","0","-721,5","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-794,3","mV","25,0","°C","16","5,1","mV","25,4","°C","0","-0,3","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 11:51:30","0","54,3","mV","25,0","°C","0","-720,7","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-793,4","mV","25,0","°C","16","5,1","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 11:51:50","0","54,3","mV","25,0","°C","0","-725,4","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-792,8","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 11:52:10","0","54,3","mV","25,0","°C","0","-717,9","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-786,2","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 11:52:30","0","54,3","mV","25,0","°C","0","-715,5","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-786,0","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 11:52:50","0","54,3","mV","25,0","°C","0","-716,4","mV","25,0","°C","16","0,2","mV","23,2","°C","0","-787,9","mV","25,0","°C","16","5,3","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,6","mV","25,0","°C",""
